Title,URL,Lyrics
House Party,https://genius.com/Snoop-dogg-house-party-lyrics,"Domino motherfucker what's happenin'?  Ahh nigga eat a dick nigga, don't break my momma's nice ass table nigga  Yeah fuck that, fuck what they talkin' bout nigga Rack them motherfuckin' dominoes up nigga  Fuck that nigga, just look, look out for the table nigga  Fuck that  Aiyyo where's Snoop Dogg?  I don't know them niggas went upstairs with that big booty bitch man  Ahh no he ain't bustin' no nuts on my momma's spread  That nigga up there gettin' his socks blown the fuck off Gettin' his ass chewed out  Better ask somebody  Balls licked up and down  Hell yeah  Aiyyo what's up with them niggas that was on the TV dissin' you?  Man fuck them niggas, man I ain't thinkin' about that old shit, man  Busta ass, HIV pussy-ass motherfuckers  Yo yo yo Daz, easy come, easy- Gunshot"
Santa Claus Goes Straight to the Ghetto,https://genius.com/Snoop-dogg-santa-claus-goes-straight-to-the-ghetto-lyrics,"Is that the Black Santa Claus?  I want a Super 'Intendo , yeah Sega Genesis , yeah Street Fighter 2  And a gang of toys , uh Mommy, mommy, mommy  It's 12:30 a.m., Christmas Eve I'm out with the gangstas and thieves Celebratin', postin' up with eggnog head up-up in my cup Put Rudolph in motion, sleigh all bang-bangin' and coastin' Down the block, but be careful for the hawk because it's posted Some stay to this day that Christmas ain't nothing but another day But, out of respect, I gotta give the Lord his day Tell me, tell me, where do the homeless and bums got to sleep?  Where do hungry and the needy-greedies got to eat?  Life is so crucial and cold, as for, for the children In this world they hopes and dreams can't unfold The young and old churches, the spiritual dreams, seasonal things Heard throughout the ghetto, reaches gangstas and dope fiends, huh 'Cause those who ain't able get it now can finally get it 'Cause the ghetto Santa Claus has sprinkled the hood, now we ballin' Livin' to a new year of better thangs Celebrate it with some Champagne, haha, check it  Santa Claus  Is coming straight to the ghetto  Now on the first day of Christmas, my homeboy gave to me A sack of the Krazy Glue and told me to smoke it up slowly Now on the second day of Christmas, my homeboy gave to me A fifth of Henn-dawg and told me to take my mind off that weed Now by the third day of Christmas, my big homeboy gave to me A whole lot of everything, and it wasn't nothin' but game to me  Back then, you woke up to the sound of ""I Saw Mama Kissing Santa"" Made you reminisce on the old fashion Christmas days Gifts, Mr. Fat Man jolly with joy Down ya chimney with toys for lil' girls and boys Pumped up, I jumped up before the sun peeped in And hoped to catch a Santa Claus creepin' down my hall Run to the window, put my eyes to the sky To see if I could see the sleigh that parlayed and pushed a fat guy I sigh, ain't no sign, but everything under this tree in my house is mine My bike, that, and this plastic nine'll do fine 'til next year come I try to see the same thing, they got us brainwashed dumb And when you find it ain't no Santa, Christmas still mean a lot 'Cause it's the time to get together and give all you got You got food, good moods, and what's better than together with your people Well-wishers give a toast by the tree, it's Merry Christmas Santa Claus  Is coming straight to the ghetto   Santa Claus on the ceiling, Jack Frost chillin' Pinch the Grinch for being a holiday villain Season's greetings, all the proceedings Are brought to you by the church house where we'll be eatin' Chestnuts roastin' on a open fire Singin' my jingle, where is Kris Kringle? I didn't pout and I ain't even shouted I even stayed in the house when the homies tried to sneak me out And all I want for Christmas is my six-four Chevrolet And a granddaughter for her grandmother Beverly Ain't that somethin'?  Nah, ain't that nothin' How it's Christmas time and my rhyme's steady bumpin' Everybody happy , hair still nappy Gonna steal a gift for my old grandpappy Catch me giving out turkeys at the church house Don't try to work me, just stand in line and everything gon' be fine Holla at ya folks, boy, it's goin' down Ain't no help from no elves, just Tha Dogg Pound And we passin' out gifts, blazin' up spliffs Christmas on the Row, can you dig it?  Santa Claus  Is coming straight to the ghetto  Christmas Eve, I believe '76 was the year Girls and boys full off joy with the season cheer Smell the sky, hella pies and cakes gettin' baked To be ate after everything gone off your plate But wait, not tonight it's straight beans and rice On the table, are we able to proceed tonight? I wonder what the morn bringin' so it's hard to doze off Three 'o clock in my socks I crack the door soft Hopin' when I open the door I'll see Santa Now who the hell is this in this blue bandana? Messin' with the boxes that's up under the tree Look like Santa Claus done crossed into a woman to me Now I'm comin' to see the whole picture gettin' clearer How we have less as X-Mas get nearer Mirror, mirror, please, it's seemed I've been deceived And thank you, Saint Trick, for the gifts I received So I creep back, and act like I ain't even peeped it This'll be me and mom's private secret  Santa Claus  Is coming straight to the ghetto Santa Claus  Is coming straight to the ghetto  We wish you a happy new year We wish you a happy new year We wish you a happy new year We wish you a happy new year  Santa Claus  Is coming straight to the ghetto Santa Claus  Is coming straight to the ghetto"
3's Company,https://genius.com/Snoop-dogg-3s-company-lyrics,"S.D., O.T Breezy, Snoop D-O-double-G and O.T., O.T., O.T Snoop D  I got 25 ways I can get it  And 20 homeboys that's fully with it  It's only gon' take 'bout 30 minutes  From the effects that you feel from the bag of spinach  It's vintage, authentic, I have no limits C Walk in the party, let the Crips up in it  To handle our business, baby, put your back up in it  C.B., O.T., yeah, we back up in it  The west coast do the most, take a drag of the dope  House party like a motherfucker, full of my folks  He and dog, O.E. and a couple of P's  Pile of seeds, weed, and a couple of G's  Ooh wee, I got the mic, it's my turn  The roof is on fire, let that motherfucker burn  We don't need no water if your daughter is hot  Just send her to the Dogg so I can woop-de-wop   Sexy girl, you came to party You and your girlfriends 3's company  Girl, I don't mind, fun times, oh, baby Let me see you walk, step to me  This way when you shake that booty  Hit your walk, hop to it  I'ma show you how a real player do it Skip, skip, skip, skip, skip I'm a long beach nigga, long beach Crip  C Walk the party, big thang on her hip  Gun never tiny, you can kiss this tip  Handle, got that stick like magic  Hit it, let her fall for the silver sand But I don't drink it straight, where the Kool-Aid?  Leave a nigga bloody like bootleg  I'm a northside nigga, stand on my toes  Sisqó nigga, staying on the hoes  I heard she a flip, ran off her clothes  Threw her in the air, landed on the bros  O.T., S.D., C.B Get any nigga say some', gotta see me  36 O's, pair of phones Double M give it up, chunky  Sexy girl, you came to party  You and your girlfriends  3's company  Girl, I don't mind, fun times, oh, baby  Let me see you walk, step to me  This way when you shake that booty  Hit your walk, hop to it  I'ma show you how a real player do it I ain't tryna knock your hustle, babe  You know I'm a dog, but there's no petting More fire, more loud, we all gettin' blazed  You lookin' like twins, both hands, two bodies One I'm in the sheets, other one her knees  Mary Jane's a freak, and I love Molly  I'm tryna paint two Mona Lisas One black, one white, at the same time Them strobe lights keep flashing It's just me and you two in this room  And it feels like déjà vu  Like I been here with you two, before  Play on player, play on, play on, play on player Play on player, play on, play on, play on player  Play on player, girls on top of girls, when we walk in  Play on player, play on, play on, play on player  Sexy girl, you came to party You and your girlfriends 3's company  Girl, I don't mind, fun times, oh, baby Let me see you walk, step to me  This way when you shake that booty  Hit your walk, hop to it  I'ma show you how a real player do it Play on player, play on, play on, play on player Play on player, play on, play on, play on player  Play on player, girls on top of girls, when we walk in  Play on player, play on, play on, play on player  Breezy, Snoop D-O-double-G and O.T., O.T., O.T Yeah, 3's company, baby Breezy, Snoop D-O-double-G and O.T., O.T., O.T You know how we do it, we the west, y'all Breezy, Snoop D-O-double-G and O.T., O.T., O.T C.B., uh, O.T., yeah, S.D Breezy, Snoop D-O-double-G and O.T., O.T., O.T Ooh wee, ooh wee"
Snoop Dogg (What’s My Name Part 2),https://genius.com/Snoop-dogg-snoop-dogg-whats-my-name-part-2-lyrics,"S-N-double-O-P D-O-double-gi-zee D-O-double-gi-zee, D-O-double-gi-zee! S-N-double-O-P D-O-double-gi-zee D-O-double-gi-zee, D-O-double-gi-zee!  Izzle kizzle, fo' schizzle My nizzle, what you sizzle? Fo' schizzle bizzle, ha ha  Me and my partner, in my Impala Poppin our collars, tossin up dollars A truck on the side of with hoes that wanna follow Bet a hundred dollars that they all wanna swallow Doggy Doggfather I do it to you real hard then it gets harder It's nada - thang on mine, I bang on mine I smoke an ounce and bounce at the same time It's off the limbo with Timbo, you motherfuckin bimbo So quit knockin at my window, you nympho-maniac Bring it back, now shake it up Put it on the table, now break it up Give it to me, now put a lighter on the end of it It really don't matter what you spent on it As long as you're gettin what you paid for That's what it made for, ain't that what you stayed for? Who's that dippin' in the Cadillac?  Smoke 'til your eyes get cataracts  Who got a girl layin on her back?  Who's that makin that paper stack?   You play me and I'll play you You pay me and I'll pay you Hold on boo, you got the game all wrong This ain't yo' thang, this my song Move on, we in the club at the Shark Bar Valeted my keys and park my car No snap shots cause I might get popped As I slide by security, givin 'em props  First thing I do, when I get in Let me take you back to when I first slid in Grab my gi-din, get my pid-in Put my bid in, no bullshittin  We be sittin, in the corner With smoke comin' from up under us like we sittin in the sauna Burnin up the charts  Break a bitch heart, lil' mama don't you start  S-N-double-O-P D-O-double-gi-zee D-O-double-gi-zee, D-O-double-gi-zee!  Tick tock, the ice on my watch Slap me 'cross the face around two o'clock But the party don't stop till we blow up  Now every lil' bitch wanna show up Manuev'in to this, groovin to this Dippin to this, flippin to this, trippin to this Ain't no skippin to this, trust this Bust this, it's too hot to touch this  He say, she say, I say no way Don't need foreplay, okay, obey Everything that I say.. And every day'll be like a holiday I put you in the front seat of my car And roll you 'round town like a superstar Recline your seat and turn up the beat Number one with a bullet, rollin down the motherfuckin backstreets  - repeat 2X "
Street Life,https://genius.com/Snoop-dogg-street-life-lyrics,"Don't let this street life get ya down Don't let this street life run you around Don't let this street life get ya down Don't let this street life run you around  Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life  You can't tell me shit, about these streets homie I done lived it and done it, runnin' from the police Out for the money, homies maintain their composure Now that we older we sellin' ki's by the doja Now I'm a soldier motherfucker for the chips wanna dip to trip Headed straight for D.C., down for D.P Flipped the script and came equipped With some riders who got my back Snoop Corleone, you know I'm always down to jack I jack for instant thought, talkin' walk the walk Niggas who oppose automatically get stomped Terrorizing the neighborhood niggas gainin' they grab me Southside and dash, mashin' for the rep Test in peace to deceased homeboys who ain't alive Street life took him over now he forced to die Slippin' and slidin', bouncin' countin' my ends To be straight, times is ruff for these days Niggas is crazy, but the fear is much greater The innovater, dominator, soul creator, out for the papers! Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life  Bustin' and bailin', thugs addicted to drug sellin ki's Got me riskin', the street living, catching felonies How many niggas wanna see me gone? You playa haters is bitches who hate to see a nigga hold his own Forever ballin', no never fallin' Live my life as a thug nigga, now can you hear the liquor callin' When we blaze niggas is blinded My competition, minimal so I live so, criminal minded Nigga can you hear me wave yo' pistols in the sky And roll a fat-ass blunt, I buck that shit, I bet it'll get you high They wonder why I'm hard to kill, hard to let it go How can I have fear, all my peers live on Death Row Don Makaveli, 45, tucked next to my belly Conversating with my nigga Dogg, lyrics so deadly When ya come to get me bring an army An Outlaw thug motherfucker, who can harm me Bomb these bitches, see the track smokin' Cause real Bad Boy killers be them, gat smoking Ha ha, open ya eyes and understand this World ain't fair these motherfuckers doin' scandalous Niggas don't wanna see me hot with my Glock cocked Drinkin on Henn', screamin fuck the world this is the end In the street life! Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life Since I was young I grew up in the street life Times get hard for a gangsta in the street life Ain't no tellin' what my life might be like Growin' up in the street life"
Ups & Downs,https://genius.com/Snoop-dogg-ups-and-downs-lyrics,"Another dirty nine-inch dick classic, yeah Yeah, yeah, yeah, yeah, yeah Girl, as I sit here thinkin' to myself There is no one for you but me and I mean that And I think about all the things we been through Like arguin' and fightin', for example You know, the love we have for each other It tends to outweigh what we do to one another You know, my granddaddy used to always say You know, he used to sing it like this  There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe  What up, motherfuckers? This is Snoop Dogg I'm tryin' to figure out how the fuck I'ma do y'all Hangin' with my homie from the turf, that's young Q-Ball Givin' me the word on the streets, here's the scoop, y'all The niggas from Tha Eastsidaz split up  And one of 'em tried to fuck your shit up  Nah cuz, don't believe that, that's my nigga for life I'm out with the bullshit, I'm in with the real shit I'm at the church doing work, spittin' game from the pulpit Now that's the business, and God as my witness LBC, 213, hell yeah, we in this It's so relentless and all my dogs up against the life sentence I love y'all like I love no bitch and that's real shit On some Crip shit, homie, dig this There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe  I used to have a lot of broads that I don't fool with I used to have a lot of homeboys I ain't cool with A lot of people that a nigga went to school with Happy as hell to see the big dog doin' it But wouldn't none of them believe it though  That I would be bigger than Kurtis Blow I guess he was right, these are the breaks Despite my mistakes and aches, I'm getting cake To realize your fate through faith 'Cause we all gon' get that day  To see if our life was straight And see if we'll be able to walk through the pearly gates  To see the man upstairs On some real talk, homie, I'm tired of bein' stuck here If I could, I would fly to the moon  Y'all probably think I'm trippin' off these mushrooms, I know  There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe There will be ups and downs, smiles and frowns Share with me, fairy tales are make-believe Now, as I think back to the words my granddaddy used to say I never seen him in church, but he always had the word He always would tell me, ""Sometimes you gotta take the good with the bad You got to do bad in order to do good"""
Neva Left,https://genius.com/Snoop-dogg-neva-left-lyrics,"Dogg, what up, mane? Word on the streets is you ain't what you used to be  I gang bang to the fullest A lot of niggas talk about it but they really don't do it, do they? So I'm doin' it for y'all Mark or a buster, I'ma ruin it for y'all Stomp that, strap up, mash up And get it crackin' with the slapper, jacker Smacker, rapper? Nah nigga, that ain't me Gangsta? Yeah nigga, can't you see? Rider, like the tonners on my Chevrolet West Coast, motherfucker, that's the only way Yeah homie, what you say? Home of the Wook, Wok and Gunplay A lot of homies shoot to J But most of 'em prefer to shoot the K Yeah, that's the good life And where we come from, loc, that's the hood life Where you mama and daddy Throw the set up out the moon while they swangin' the caddy That's on the set, tats on they neck Streets sweet with the heat, yep, they stay on deck I'm dazed and blazed, no confusin', I'm choosin' This how I was raised I bring that out and bag it up, no doubt Swang it out and let it up and bang that out This Crips, nigga That's crazy, cuz You know my whole life, I wanted to be a gangsta, mane I used to see my OG home boys at King Park Ridin' on bikes but they came with they flags on the end C-walkin', Stacey Adams, 501's That shit was fascinating  The Miles Davis of gangbangin' and crack slangin' Drivin' a fresh rock, rental with blocks in 'em I'm fresh out the county, I'm boxin' 'em Moved on up and bought a continental, nigga, with knock in it Now I'm rockin' it, '61 blockin' it If y'all ridin' by, my nigga, we cockin' it We poppin' on imposters, fake ass mobsters East side niggas, no stoppin' us My recipe is treachery The best in me, nigga, the West to be A better place for the one of Ace Put a 9 millimeter in your fuckin' face And let you say your grace before you have a taste Of reality, set in, yeah, it's your fate Now your homies at your funeral, plottin' on some get back But you can't get back 'cause nigga, you dated Another sad gangsta story And usually ones with the territory No nuts, no glory, no pain, no gain Life for a nigga growin' up in the game This slangin' thang, drinkin', sell a lil' cocaine Get locked up for a minute now we in it to win it Now everybody know me They watchin' the makings of a real OG Yeah, they say if you watch somethin' long enough, you'll become it You know, they say imitation is the best form of flattery That's what I was told A lot of niggas is imitatin' this real gangsta shit You ain't cut from it You dig?  Yeah, scarin' all the white folk While stayin' on the right note And you can quote me if you want to Don't say what you will do, nigga, what you gon' do? I'm live in the flesh Caught him on Imperial left five in his chest Survive in the west It's everyday cycle, you never know what might go blam And how you like me now? Crip 'til you slip, Mr. Big Bow Wow Yeah, it's my chance to prance I got ants in my pants and I needs to dance I go for broke, no joke I gotta put my drink down, I'm tryna C walk, loc See i'ma take off, break off And make off with the cash At the pad with, a thick lil bitch, she super bad Gangsta, gangsta Futuristic Snoop Dogg 48 hunnid C's up, yeah Shoot or shout out to my home boys Harlem 30 Yeah, real shit All my niggas on the East coast 6-0's, Eight Tray, Hoovers Main Street, all my niggas in Compton And the South side, ya dig? Nutty Blocc Santana Oh, can't forget them Long Beach niggas East side the same Rollin 20 Crips 19th Street West side, you know what's hatnin' Saten Day, West Coast North side on the block All hood, yeah Crip shit"
I Wanna Thank Me,https://genius.com/Snoop-dogg-i-wanna-thank-me-lyrics,"Last but not least, I wanna thank me I wanna thank me for believing in me I wanna thank me for doing all this hard work I wanna thank me for having no days off I wanna thank me for... for never quitting I wanna thank me for always being a giver And tryna give more than I receive I wanna thank me for tryna do more right than wrong I wanna thank me for just being me at all times Snoop Dogg, you a bad motherfucker   Eagle side, homie coming up I was young and I didn't give a fuck Long Beach nigga, a fiend for the bucks Lean in my chucks, banger, I'm tough Yeah, long time coming, had to earn my G Gold digging hoes had to learn my fee I beat a couple cases, I'm H-O-T I'm Snoop Dogg to the world, gotta thank 'ol me We celebrating, you hating on a real one All the L's that I took, man, I still won Big bank rolls coming at ya West Coast king, man, I need a statue Yeah, I said it, who did it like me? Who want the dice? Nigga, bet it 20 plus years, I ain't even gotta sell it I ain't even got to show up to get the money Mail it, I'm going in  Oh, I paid my dues and earned my stripes  No matter what ya say it's all me  Bring that beat back, bring that B-Cat  Who did it like the King? Go tell Sent a bunch of kids to the NFL Did it from the dirt, nigga, can't you tell? Don't I ride by in that SSL? Snoopy had to get it on, ball, beat ten of y'all I'm just tryna show 'em how the men evolve Couple mill', then they into y'all Still screaming, rolling through my Hollywood stid-all  Back up off me, sip your coffee, it's the Dogg show Smoking weed on TV like a Marlboro Standing there flexing, hoes see the drip This crip, no question Who bigger than me? Shit, yeah, I said it Who did it like me? Who want the dice? Nigga, bet it 20 plus years, I ain't even gotta sell it I ain't even got to show up to get the money Mail it, I'm going in  Battlecat, what you gon' do? Hoes recognize, niggas do too Long Beach, East Side mad-ass lunatics Still own niggas who talk bitch shit Down for whatever, whoever wanna see me now Slap a bitch nigga out to get a grip Take a whole lot to be Snoop D-O-dub You gotta put it down and always stay G'd up  Who did it like a muhfuckin' legend? Yeah, it hurts, church, reverend Sat back, took a look at me, shit's classic Pocket full of paper, the haters, they can't grasp it Still at the top of my game, I'm all-pro Lost count of the cars, nigga, they all show I got a family to feed, now that's growth But I'll still lay your ass out for the low Now, grown men make it hard to trip I'm talking big dick shit, man, it's hard to grip Got a whole gang of albums and some major flicks I got a wife, rich life, that's some major shit Bigg Dogg, yeah, I said it Who did it like me? Who want the dice? Nigga, bet it 20 plus years, I ain't even gotta sell it I ain't even got to show up to get the money Mail it, I'm going in  Used to be out West, but now you hear me From the LBC, around the room, let's blow this smoke Used to be out West, but now you hear me From the LBC, around the room, let's blow this smoke La-da-da-da-dah It's the Snoop to the D-O-double-G "
Talk Dat Shit To Me,https://genius.com/Snoop-dogg-talk-dat-shit-to-me-lyrics," Well, alright, y'all Talk that shit to me Tell it like it T-I-is, my nigga Talk that shit to me Uh, talk to me, 'cause I'll talk back It ain't my fault your girl fell in love with a gangsta mack Now that's cold, jack Talk that shit to me Peter Piper picked a pimp to play the game with passion Made power plays with paper while they folded like a pamphlet Protectin' my progression, politickin' for the people Platinum with Doggystyle, ""Deep Cover"" was the prequel Polarizin', prophesizin', I'm what put us on the map At Poly bustin' down them P-O-U-N-D's into them sacks Poundin' pavement with the pushers, pocket rocket for the pussies Player tried to play me cold, I left him bleedin' in the bushes I'm like a pigeon with precision, Snoopy shittin' from the top Piggly Wigglys on patrol, tryna pop us at the park Partner, please, we just posted up, we plottin' on some paper, man Just popped a Pontiac and peach is probably what I'll paint the thang Papered up, I can't complain Still, I play the game, but it won't ease the pain My homies passin' earlier than they 'posed to Pop 'pagne in the Porsche Most powerful Crip to ever throw up gangs on a poster Snoop D-O-double-G Talk that shit to me From the LBC Talk that shit to me  It's levels to this game Got to earn your stripes Bitch, if you ain't breakin' bread Then you need to get a life   Crip without a crush, cocket full of cucks, check that Cock it then I cuss, count one in the clutch, step back, swish This Crippin' collision causing catastrophes My casual conversations end up turnin' to casualties Cold game, cat crackin' with Kokane Go against the gang, we got a cellar with your name on it Showstopper that dropped classics The same nigga that closed curtains will close caskets 'Cause the crew on it too like compilation tracks Runnin' numbers up, but it ain't no miscalculatin' that Goin' kamikaze for me and my concentration camp 'Fore we had to take it back, 'cause really ain't no cake in that Cryptolite Play Superman, I'll be your Kryptonite Took the nigga's citch 'cause she'd rather fuck a Crip tonight Get this right, can't call yourself a king unless your clique is right You niggas better get your Crippin' right Snoop D-O-double-G Talk that shit to me From the LBC Talk that shit to me  It's levels to this game Got to earn your stripes Bitch, if you ain't breakin' bread Then you need to get a life   OG On me LBC Talk to me This game  Earn my stripes  Get bread Bitch, get a life"
A Bitch I Knew,https://genius.com/Snoop-dogg-a-bitch-i-knew-lyrics,"Good evening ladies and gentlemen {*scratched*: ""Let's describe a certain female""}  Bitches will be bitches as I smash in the Chevy It's gettin, it's gettin, it's gettin kind of heavy Bitches will be bitches as I smash in the Chevy It's gettin, it's gettin, it's gettin kind of heavy Bitches will be bitches as I smash in the Chevy It's gettin, it's gettin, it's gettin kind of heavy  It all goes back, to '85 When I start gettin pussy every day of my life It really didn't matter what the bitch look like I remember one night, after the Sugar Ray fight Wouldn't you believe it, Dogg like a retriever I went up in this big fat bitch named Treva She had a best friend with titties named Vanessa She told me to undress her, yessir Ain't no pressure, later that semester She put me down with her homegirl name Tanisha She was so vicious, lips so luscious Suck a nigga dick and have it shinin like some dishes Patricia, Patricia, she love the way I stick her I take her to the movies and now, she eat the dick up Big bucks, no whammies I had to meet this white bitch, her name was Tammy She lived in the Valley, she couldn't understand me But she let me dig out, her homegirl named Brandi Now Brandi was a cute little thick bitch She moved to the hood from the 2-0-6 She brought some new tricks, flippin them squirrels And the pearls, and turnin out the neighborhood little girls Hmm, and I seen that, so I peep the game So I put her down, bottom bitch on my team And we began makin, breakin bitches takin Whatever we want, see she want with the fakin It's real in the field, no mistakin And crack the little bitch, yeah she Jamaican Time and time again she would bring me bud And let me beat it up, listenin to ""One Love"" Off some jerk chicken, I got mo' bitches Now I'm fuckin her sister it's gettin real suspicious But the dick is good, so they won't tell And now they next door neighbor, Clarissa Bell She been lookin at me, I think she wanna hit But I'mma holla back, cause I'm on another bitch I'm on some other shit, I got a phone call From the motherfuckin president y'all He said, ""Snoop Dogg, how could I fuck a bitch And make her suck a dick and not get caught for the fuck of it?"" I called and look here, this what you do Make the First Lady sell a little pussy for you I think he got it, cause he left fast He left his daughters, and a lot of cash Well what do ya know, D-O-double-G Major pimpin, out in D.C And I'm a young pimp, got a lot of growin left And you's a young ho with a lot of hoein left Always keep a ho in check, blowin us a train wreck Yeah I might have to go in depth See every little ho I met They're standouts, you know the ones like Yvette We fucked in the car, behind a bar I shot it in her face and it went ""Ahhh"" My homeboy Charles Went up in his sister, behind the garage I was menace, I was freaky, I was sick When y'all was tryin to hump, I was teachin them to suck dick Always tryin to go up in a ho Got caught tryin to fuck in school they asked me what I did it fo' You know just what I told her? I love pussy, and this dick is what I showed her And now they threw me out, now I'm at the pad I'm at a new school, way cool New hoes, new script, fresh fish Walk up in the room and I bust a new bitch I'm in some new tail, wanna holla back But for now let me holla back Impala black She's a 12th grader, in my science class And I done seen the pussy, yeah boy I'm movin fast See I was taught by, and I was taught I Better move on somethin fast if I thought I Could claim a dame, or game her brain Or tame a man, not with the same old game See on some different stuff, I'm a different cut It's what I say and do to make the bitch give it up Oh you wanna brag? I wanna brag too Now what you gon' do, when they ask you Is you gon' tell a lie, or you gon' keep it G Or you gon' hold it all inside or you gon' tell on me? Shit it's all cool, cause it was all good It's just another day in Doggy Dogg's neighborhood You better watch your girl, cause if she on the loose It's a 90 percent chance she gon' get pimp juice Now what it do, what it is Now you livin with that ho and y'all got fo' kids Bitches will be bitches as I smash in the Chevy It's gettin, it's gettin kind of heavy Bitches will be bitches as I smash in the Chevy It's gettin, it's gettin kind of heavy Bitches will be bitches as I smash in the Chevy It's gettin, it's gettin kind of heavy {*fades out*}"
Mount Kushmore,https://genius.com/Snoop-dogg-mount-kushmore-lyrics,"Ayy ayy step back motherfucker, watch out! La la la la la we don’t give a fuck Ayy y’all niggas ain’t fucking with us, nigga La la la la la I'ma get it like this nigga  Yo I got the green, Don Juan I’m in the hood, blow the horn, bom-bom This pimping ain't for free, here’s a coupon My backwoods packs I turn to a futon I got my eyes on seven figures And I'ma get it whether I move crooked like Jack Thriller’s I’m shitting on 'em, I smell like a winner Don't hit the bathroom for like 40/45 minutes Redman and we up in this bitch, huh I never cruise, I work to be the top gun And I’m a dog off the collar, the marijuana globetrotters You got bud, I holler  Ayo this one nigga that roll up that smoke When I hit the weed spot, my pockets go broke We high, we high, we high, we high  Ayo this one nigga that roll up that smoke When I hit the weed spot, my pockets go broke We high, we high, we high, we high  It's the four horsemen call reinforcements We ain't looking for endorsements, we absorb your portions We can roll the indo or sativa if you need to Got a warehouse poppin' with the B she's a heater Two on the lighter with tightest bitches, dancing getting higher They all fire ladies never tire Got her soul inspired now we flossing out Sipping on some Hen 2.0, for your cotton mouth This beat is banging like a Cali block in the 90s Really fucking grimey and the po-po's right behind me 16's popping, smoke blowing out the window When we roll up in the spot it's very simple  Uh, yeah, uh-uh That's what you do Mt. Kushmore in the building Big Snoop, Method Man, Redman, B-Real Shout out to Wiz Khalifa and Sen Dog, you know! G-yeah!  I ain't here to bring the East back , I'm here to relapse And now I'm outta rehab they ask me where the weed at Go get a weed app , I got that weed that have your P.O getting P.O, ask me where to pee at My G, pack the streets of New York, I give em G-Rap I'm cool, on the road to riches to get my G back I'll bee dat! Killa Beez mind your beeswax Past 10 o'clock when ya still don't know where your seat at Ask Big Snoop, it don't take a Crip to see that Be real, what you read about Meth Man, believe that I'm nice, I gots no chill, go get a ski hat In fact, put ya twitter on ice, chill with the feedback From the days of Cheech & Chong, to Willie Nelson Everywhere that I go, I blow fo sho, you smelled it A lot of y'all fucking with me, saying I'm on your bucket list But I ain't the one to be fucking with See, I'm like a quick game of tic-tac-toe Take three in a row Aye lil nigga, gon hit that door I'm back with my niggas Earth wind, no snow And I got the fire on Mt. Kushmore So let it rain like the leaves of a cannabis plant When I say it, I mean it as a matter of fact Well I outta, slip mo dick in your daughter, for starters Leafs by Snoop, may I take your order?  Ayo this one nigga that roll up that smoke When I hit the weed spot, my pockets go broke We high, we high, we high, we high  Ayo this one nigga that roll up that smoke When I hit the weed spot, my pockets go broke We high, we high, we high, we high   Ain't nobody fucking with my dogs I leave that hammer of side of me Ain't nobody fucking with my dogs Ain't nobody fucking with my dogs Ain't nobody fucking with my dogs I leave that hammer of side of me Ain't nobody fucking with my dogs..."
