Title,URL,Lyrics
The Man,https://genius.com/Ed-sheeran-the-man-lyrics,"Now I don't wanna hate you Just wish you'd never gone for the man And waited two weeks at least Before you let him take you I stayed true, I kind of knew You liked the dude from private school He's waiting for the time to move I knew he had his eyes on you He's not the right guy for you Don't hate me 'cause I write the truth No, I would never lie to you But it was never fine to lose you And what a way to find out It never came from my mouth You never changed your mind But you were just afraid to mind out But  it I won't be changing the subject, I love it I'll make your little secret public It's nothing, I'm just disgusted with the skeletons You sleep with in your closet to get back at me Trapped and I'm lacking sleep Fact is you're mad at me Because I backtrack so casually You're practically my family If we married then I'll guess you'd have to be But tragically our love just lost the will to live But would I kill to give it one more shot? I think not I don't love you baby I don't need you baby I don't want you no Anymore I don't love you baby I don't need you baby I don't wanna love you no Anymore  Recently I tend to zone out Up in my headphones to Holocene You promised your body but I'm away so much I stay more celibate than in a monastery I'm not cut out for life on the road 'Cause I didn't know I'd miss you this much And at the time we'd just go, so sue me I guess I'm not the man that you need Ever since you went to uni I've been sofa surfing with a rucksack Full of less cash and I guess that could get bad But when I broke the industry That's when I broke your heart I was supposed to chart and celebrate But good things are over fast I know it's hard to deal with and see this I tend to turn you off and switch on my professional features Then I turn the music off And all I'm left with is to pick up my personal pieces, Jesus I never really want to believe this Got advice from my dad and he Told me that family is all I'll ever have and need I guess I'm unaware of it Success is nothing if you have no one there left to share it with I don't love you baby I don't need you baby I don't want you no Anymore I don't love you baby I don't need you baby I don't wanna love you no Anymore  And since you left, I've given up my days off It's what I need to stay strong I know you have a day job but mine is 24/7 I feel like writing a book, I guess I lied in the hook 'Cause I still love you and I need you by my side if I could The irony is if my career in music didn't exist In 6 years, yeah, you'd probably be my wife with a kid I'm frightened to think if I depend on cider and drink And lighting a spliff I fall into a spiral and it's Just hiding my misguiding thoughts that I'm trying to kill And I'd be writing my will before I'm 27, I'll die from a thrill Go down in history as just a wasted talent Can I face the challenge, or did I make a mistake erasing ? It's only therapy, my thoughts just get ahead of me Eventually I'll be fine I know that it was never meant to be Either way I guess I'm not prepared, but I'll say this These things happen for a reason and you can't change  Take my apology, I'm sorry for the honesty But I had to get this off my chest I don't love you baby I don't need you baby I don't want you no Anymore I don't love you baby I don't need you baby I don't wanna love you no Anymore"
Drunk,https://genius.com/Ed-sheeran-drunk-lyrics,"I wanna be drunk when I wake up On the right side of the wrong bed And never an excuse I made up Tell you the truth I hate What didn't kill me, it never made me stronger at all Love will scar your makeup lip sticks to me So now I'll maybe lean back there I'm sat here, wishing I was sober I know I'll never hold you like I used to  But our house gets cold when you cut the heating Without you to hold I'll be freezing Can't rely on my heart to beat it Cause you take part of it every evening Take words out of my mouth just from breathing Replace with phrases like 'when you leaving me?' Should I, Should I?  Maybe I'll get drunk again I'll be drunk again I'll be drunk again To feel a little love I wanna hold your heart in both hands Not watch you fizzle at the bottom of a coke can And I've got no plans for the weekend So should we speak then? Keep it between friends? Though I know you'll never love me, like you used to There may be other people like us Will see the flicker of the clipper when they light up Flames just create us, burns don't heal like before You don't hold me anymore  On cold days, cold plays out like the band's name I know I can't heal things with a handshake You know I can't change, as I began saying You cut me wide open like a landscape Open bottles of beer but never champagne To applaud you with the sound that my hands make Should I? Should I?  Maybe I'll get drunk again I'll be drunk again I'll be drunk again To feel a little love All by myself I'm here again All by myself You know I'll never change All by myself All by myself  I'm just drunk again I'll be drunk again I'll be drunk again To feel a little love"
Runaway,https://genius.com/Ed-sheeran-runaway-lyrics,"I've known it for a long time Daddy wakes up to a drink at nine Disappearing all night I don't wanna know where he's been lying I know what I wanna do Wanna runaway, runaway with you Gonna grab clothes, six in the morning, go  ""How long you leaving?"" Well, Dad just don't expect me back this evening Oh, it could take a bit of time to heal this It's been a long day, thumb on side of the roadway, but  I love him from my skin to my bones But I don't wanna live in his home There's nothing to say 'cause he knows I'll just runaway and be on my own  I've never seen my dad cry Cold as stone in the kitchen light I'll tell you it's about time But I was raised to keep quiet This is what I'm gonna do Gonna runaway, gonna make that move Gonna grab clothes and when it's morning, go ""How long you leaving?"" Well, Dad just don't expect me back this evening Oh, it could take a bit of time to heal this It's been a long day, thumb on side of the roadway, but  I love him from my skin to my bones But I don't wanna live in his home There's nothing to say 'cause he knows I'll just runaway and be on my own  Backpack and a flat cap turned to the back As I packed my clothes up My dad wasn't down with that plan to attack Intends to show love I don’t wanna live this way Gonna take my things and go If things change in a matter of days I could be persuaded to hold on Mama was the same None of us are saints, I guess that God knows that I don't wanna runaway And one of these days, I might just show that Put my home in a suitcase Tie both shoe laces, and hope that Things change, but for now I'll leave town With a backpack on my shoulder I love him from my skin to my bones But I don't wanna live in his home There’s nothing to say 'cause he knows I'll just runaway and be on my own"
Nothing on You,https://genius.com/Ed-sheeran-nothing-on-you-lyrics,"I feel it, can you feel it tonight? I feel the fire between you and I I mean it, don't you turn off the light Though I don't wanna leave you ever, no She was like ""Damn¨ Boy, I never took you for a one night stand So don't make plans For nothing but me and a lil' romance,"" hey You and I, whiskey on ice Maybe later we can turn down all the lights So keep 'em on with nothing on Ooh-my-my-my  I was rolling up something with you Kickin' back in a way that we do I got everything I need in this room Smoke clouds and a scent of perfume And all my friends are in the club And they keep ringin' my phone (Prr) But they ain't got nothing on you (Ah, ah) And you ain't got nothing on you (Leones Con Flow)  Mami, suelo acobardarme pero hoy tomo alcohol, ah Quiero comentarle que no sé qué pasó, ah Desde que salimo' por la tarde lo' do' A besarno' lo' do', hasta hacer el amor Ahora tengo tu olor, ven a la habitación Lo que hacemo' lo' do' no se puede igualar Parecemo' ficción cuando entramo' en acción Esta peli de amor no se puede acabar, yeh (Yo'; ¡wuf!) Pero lo que mata e' que esta noche no' vemo' ya en mi casa (Ey; wuh) Y sé lo que te gusta y te atrapa Que te diga que no te voy a soltar I was rolling up something with you (¡Wuh!) Kickin' back in a way that we do I got everything I need in this room Smoke clouds and a scent of perfume And all my friends are in the club And they keep ringin' my phone (Prr) But they ain't got nothing on you And you ain't got nothing on you  Look, take the lead, follow me, what's it gonna be? How you playin' hard to get when you hollered me? I take Chanel to Chanel for a shopping spree Home girl, only right she in a proper tee What I want and need, you and a sofa I fly in a spaceship, I gotta land the Rover Casa Cruz, Casa Blanca, Casanova I'm a fashionista, she in Fashion Nova And a mad persona when I had her over The outfit, it cost bread, I got the matching loafers Why? 'Cause that's suttin' to do I got a million and two but they're nothin' on you, nah  I was rolling up something with you Kickin' back in a way that we do I got everything I need in this room Smoke clouds and a scent of perfume And all my friends are in the club And they keep ringin' my phone (Brrt) But they ain't got nothing on you And you ain't got nothing on you She was like ""Damn¨ Boy, I never took you for a one night stand"" She was like ""Damn¨ Boy, I never took you for a one night stand"" Want to be your man ""Boy, I never took you for a one night stand"" She was like ""Damn¨ And you ain't got nothing on you"
Even My Dad Does Sometimes,https://genius.com/Ed-sheeran-even-my-dad-does-sometimes-lyrics,"It's alright to cry Even my dad does sometimes So don't wipe your eyes Tears remind you you're alive It's alright to die 'Cause death's the only thing you haven't tried But just for tonight, hold on  So live life like you're giving up 'Cause you act like you are Go ahead and just live it up Go on and tear me apart  It's alright to shake Even my hand does sometimes So inside we'll rage Against the dying of the light It's alright to say that death's the only thing you haven't tried But just for today, hold on  So live life like you’re giving up 'Cause you act like you are Go ahead and just live it up Go on and tear me apart, and hold on So live life like you're giving up 'Cause you act like you are Go ahead and just live it up Go on and tear me apart, and hold on"
Make It Rain,https://genius.com/Ed-sheeran-make-it-rain-lyrics,"When the sins of my father Weigh down in my soul And the pain of my mother Will not let me go Well, I know there can come fire from the sky To refine the purest of kings And even though I know this fire brings me pain Even so, and just the same  Make it rain Make it rain down, lord Make it rain Oh, make it rain Make it rain Make it rain down, lord Make it rain Make it rain  Well, a seed needs the water 'Fore it grows out of the ground But it just keeps on getting hard Hunger more profound Well, I know they can't count tears from the eye But they may as well all be in vain And even though I know these tears come with pain Even so, and just the same Make it rain Make it rain down, lord Make it rain Oh, make it rain Make it rain Make it rain down, lord Just make it rain Make it rain  Well, the seas are full of water Stops by the shore It's like the riches of grandeur, oh no Never reach the poor And let the clouds fill with thunderous applause And let lightning be the veins But fill the sky with all that they can draw When it's time to make a change  Make it rain Make it rain down, lord Make it rain Make it rain Make it rain Make it rain down, lord Make it rain Oh, make it rain Make it rain Make it rain Make it rain Oh, make it rain Make it rain Make it rain down, lord Make it rain Oh, make it rain Make it rain Make it rain Make it rain Make it rain Make it rain Make it rain Make it rain Oh, make it rain"
Little Lady,https://genius.com/Ed-sheeran-little-lady-lyrics,"Listen, little lady This is just the worst way to spend your birthday, it's 30 degrees, Thursday You work late, you was with a perv making dirty fake love in his Mercedes Lady, the word ""rape"" sums up events that take place every night You wanna get up but you know your legs will ache if you try And you remember that your punter went crazy last night You drag yourself to the mirror to check your face then you cry Forget the visit to the clinic you were booked in for You'll make a trip to the Whittington where they'll look at your jaw They'll be inquisitive and ask about your business for sure They'll know you're fibbing if you tell them you got hit by a door But young woman, the pimp sees you as nothing but a dumb hooker Medical attention could be fatal cause the cunt wouldn't Ever let a doctor near someone that's getting dough for him Cause next you got poxy authorities sticking their noses in  She's just under the upper hand And goes mad for a couple grams And she don't wanna go outside, tonight 'Cause, in a pipe, she'll fly to the motherland And sell love to another man It's too cold outside For angels to fly For angels to fly Little lady, your mind you've made up Your injuries you can't hide with make-up You need some medical advice, you make up a little lie to say just In case the doc opens his eyes and don't decide to play dumb With any luck you'll see the same dude who stitched your top lip Last year when your pimp just lost it He wouldn't recognise you if you stared him in the face anyway 'Cause all the heroin is making you age But you're a heroine for taking the strain of being a prostitute and punching bag The funds you have left go where your from using MoneyGram Mother had to get you out the motherland to study That was all she struggled to have a single daughter with the upper hand Little does she know you're never coming back She put you in her brother's hands, only for him to formulate another plan He's the fucking cause of your appalling state, this summer Fancy that, you came to London to get pimped by your uncle, damn  She's just under the upper hand And goes mad for a couple grams And she don't wanna go outside, tonight 'Cause, in a pipe, she'll fly to the motherland And sell love to another man It's too cold outside For angels to fly Now an angel will die, covered in white With closed eyes and hoping for a better life This time now, we'll fade out tonight Straight down the line  Little lady, you're trembling with fear Your skinny frame kinda resembles a deer You're sitting facing the detective, oh, dear The meddling nurse couldn't just leave it She's only gone and made it much worse calling police in She'll never know the gravity of the damage she's caused You're causing scandal going mad in the ward now The cop is trying to calm you, telling you he won't let no one harm you The same question he keeps trying to ask you, ""Who you working for?"" He's talking to you like you're worth more than a dirty whore You're having a conversation you could be murdered for You're learning more about exactly why you need to help bring him or her to court He's kicking knowledge you ain't ever heard before Just before he leaves, he reassures you that he knows that it's hard He underlines a mobile number you can phone on his card Begs you to use it, he's useless if you're gonna be stupid 'Cause an answer hasn't come from your bruised lips, you're on your own You've gotta go and give your pimp what you owe You reach your door and then it dawns that you've been followed home Before you turn around you feel a cold blade on your throat And then a voice says, ""Where you been, bitch? I wanna know"" No prizes for guessing who it is, resistance would be foolishness You open the front door, he boots you in There's something new in him, he's silent now, that fills you with terror Get your alibi straight, you could be killed for an error He towers over you, the six-inch knife catches the sunlight At this point, your life flashes before your eyes Your handbag's dropped and all the contents are all over the floor Despite the mess there's only one thing that has caught his eye And in the moment of rage, he brutally murders his niece And dumps her body in the boot of his Mercs in the street Little lady left this earth in the worst way All because she got a card on her thirteenth birthday And we're all under the upper hand And going mad for a couple grams And we don't wanna go outside, tonight 'Cause, in a pipe, she'll fly to the motherland And sell love to another man It's too cold outside For angels to fly For angels to fly And fly, fly For angels to fly To fly, to fly And angels to die"
Put It All on Me,https://genius.com/Ed-sheeran-put-it-all-on-me-lyrics,"Ooh, I can't wait to get home I don't know why, but I'm feelin' low Happened again and I want you to know Having my woman there is good for my soul  I try to be strong, well, I got demons So can I lean on you? I need a strong heart and a soft touch And you're the one when I want love  It's you and only you who can be takin' away The shit that I go through each and every day When I'm alone with you, you make it better again, yeah Your arms are where I wanna remain Catch my eye, and she starts to say  Hey, baby, we can dance slowly My darlin', I'll be all you need, you need I know it hasn't been your day or week, or week, or week So put it all on me Oh, my darlin', put your worries on me Can't judge you 'cause I feel the same thing And I'm here for whenever you need, you need, you need To put it all on me Love, on me, o-o-on me Hey baby, we can dance slowly Love, on me, o-o-on me Put your, put your, put your worries on me Love, on me, o-o-on me Hey baby, we can dance slowly And I'm here for whenever you need To put it all on me  Ooh, you're there for me when I Need you to be, 'cause I Find it hard to say the words But some shit don't need an explanation, baby  I try to be strong, but I got demons So can I lean on you? I need a strong heart and a soft touch And you're the one when I want love  It's you and only you that can be takin' away The shit that I go through each and every day Baby, I can't wait, in love with all your ways Your arms are where I wanna remain Grab my waist when I start to say, now Hey, baby, we can dance slowly (Hey) My, darlin', I'll be all you need, you need (Oh) I know it hasn't been your day or week, or week, or week So put it all on me Oh, my darlin', put your worries on me Can't judge you 'cause I feel the same thing And I'm here for whenever you need, you need, you need To put it all on me (Babe)  Love, on me, o-o-on me (On me) Hey baby, we can dance slowly (Slow) Love, on me, o-o-on me Put your, put your, put your worries on me Love, on me, o-o-on me (On me) Hey, baby, we can dance slowly And I'm here for whatever you need (Need) So put it all on me  I try to be strong, but I got demons So can I lean on you? I need a strong heart and a soft touch And you're the one when I want love"
Nando’s Skank,https://genius.com/Ed-sheeran-nandos-skank-lyrics,"I said, oi, you, are you gonna bang doe? No, I want some fucking Nando's Wanna eat up with chicken and chips Everyone knows I freestyle like this When I freestyle on the beat about chicken You know it's finger lickin' And now I'm gonna pass it over to Example now He's gonna freestyle and he's gonna show you how  Chicken, chicken wings They're my favourite things and I love to sing I say chicken, chicken wings If you give me them I will eat them tings  Yo, and we eat chicken for free Cause he's got a black card you see He made a song about chicken from Nando's And are you gonna bang yo? Yes please I want some chicken right now Please I want to put it in my stomach yes It tastes so good I wanna eat the chicken With the fucking breasts and the wings And the thighs and the chips and the... And all them things that are nice Nando's from me, fat chance I gotta black card If you come to me and ask for chicken you'll get a fat scar In your left cheek I eat Nando's every week Sometime on a Tuesday, sometime on a Thursday (yo) I get free drinks, refillable even when I'm thirsty On a Thursday I eat chicken in the worst ways  Yeah, I said we are on tour, saw him I'm like get out the store, yo! Cause you are a whore Eat Nando's for free everyday on tour, yo! And it's a par, I ate Nando's from your car Can't freestyle cause you'll see me starve I slap you in the face cause like I'm like Febreeze ya!  Chicken on the phone Chicken on the phone Chicken on the phone Chicken on the phone Chicken on the phone I eat chicken off the floor I eat chicken off the bone Chicken on the phone Chicken on the phone Chicken on the phone Chicken on the phone Chicken off the floor Chicken off the sky Chicken off the bone I eat chicken off the bone I love Nando's more than your mum does More than your mum does Nando's (I say oh) I love Nando's My tongue is on fire I wanna say Elliot (yes Ed?) Nando's I desire (I'll give it to you anytime you want babe) I want some free Nando's from your black card  You ain't getting in my wallet Ain't getting in my wallet I'm on it, I'm on it (I wanna take your black card) You ain't getting my wallet  Cause I need them pounds every time I go there to eat my food And you're so fucking rude you don't fucking buy it for me So I want Nandos for free And you look like you put your fingers in electricity sockets To get your hair up like this  You're never touching my card, this is my card You're never touching my card, this is my card You come to me, play your guitar Step to me hard, you ain't getting my card star I want some Nando's I want some Nando's I want some Nando's (right now) I want some Nando's right now"
The Parting Glass,https://genius.com/Ed-sheeran-the-parting-glass-lyrics,Of all the money that e'er I had I spent it in good company And all the harm that e'er I've done Alas it was to none but me And all I've done for want of wit To memory now I can't recall So fill to me the parting glass Good night and joy be with you all  Of all the comrades that e'er I had They are sorry for my going away And all the sweethearts that e'er I had They would wish me one more day to stay But since it falls unto my lot That I should rise and you should not I'll gently rise and I'll softly call Good night and joy be with you all  A man may drink and not be drunk A man may fight and not be slain A man may court a pretty girl And perhaps be welcomed back again But since it has so ought to be By a time to rise and a time to fall Come fill to me the parting glass Good night and joy be with you all Good night and joy be with you all
Eraser (Extended F64 Version),https://genius.com/Ed-sheeran-eraser-extended-f64-version-lyrics,"I was born inside a small town, I've lost that state of mind Learned to sing inside the Lord's house, but stopped at the age of nine I forget when I get awards now the wave I had to ride The paving stones I played upon, that kept me on the grind So blame it on the pain that blessed me with the life Friends and family filled with envy when they should be filled with pride And when the world's against me is when I really come alive And every day that Satan tempts me, I try to take it in my stride You know that I've got whisky with white lines, and smoke in my lungs I think life has got to the point I know without it's no fun I need to get in the right mind and clear myself up Instead, I look in the mirror questioning what I've become I guess it's a stereotypical day for someone like me Without a nine-to-five job or a uni degree To be caught up in the trappings of the industry They showed me the locked doors I find another use of key And you'll see  I'm well aware of certain things that will destroy a man like me But with that said give me one more, higher Another one to take the sting away I am happy on my own, so here I'll stay Save your lovin' arms for a rainy day And I'll find comfort in my pain Eraser I used to think that nothing could be better than touring the world with my songs I chased the picture perfect life, I think they painted it wrong I think that money is the root of evil and fame is hell Relationships and hearts you fixed, they break as well And ain't nobody wanna see you down in the dumps Because you're living your dream, man, this shit should be fun Please know that I'm not trying to preach like I'm Reverend Run I beg you, don't be disappointed with the man I've become Our conversations with my father on the A14 Age twelve telling me I've gotta chase those dreams Now I'm playing for the people, Dad, and they know me With my beat and small guitar wearing the same old jeans Wembley Stadium crowd two hundred and forty thou I may have grown up but I hope that Damien's proud And to the next generation, inspiration's allowed The world may be filled with hate but keep erasing it now Somehow  I'm well aware of certain things that will befall a man like me But with that said give me one more, higher Another one to take the sting away I am happy on my own, so here I'll stay Save your lovin' arms for a rainy day And I'll find comfort in my pain Eraser And I'll find comfort in my pain Eraser And I'll find comfort in my pain Eraser I woke up this morning lookin' in the mirror Thinkin' to myself that I should probably be thinner The industry told me to look like them But I found my happiness in fried food for my dinner I wish that she could have been my first time And I wish that I'd never took that first line And I wish that every word in this verse rhymed But forgive me if it doesn't I wish that I could make peace with my older cousin I wish he didn't think that it was me when it wasn't I wish I didn't love it when I'm high and my face feels buzzin' And the taste stays underneath my tongue, and Wish that I had known what to do as a youngen Wish I hadn't dropped out of school and missed every single party With that hardly matters now, man, does it? Wish I had an answer to everything, but fuck it I wish creatin' art didn't come with a budget But while we're on the subject I wish my private life would have never gone public But that's the sacrifice that we make Spendin' my whole time high livin' life away  I'm singin' this is how we're livin' down here Sittin' on the edge, lookin' out without fear Yeah, we got drama but you know we don't care I wanna see you sing it, put your hands in the air, one wish I'm singin' this is how we're livin' down here Sittin' on the edge, lookin' out without fear Yeah, we got drama but you know we don't care I wanna see you sing it, put your hands in the air, one wish I wish my family and friends, they stay healthy I wish that love was a currency and the whole world was wealthy I found myself late night wishin' on a star Everyday I wish I'd never broken a heart, uh And I wish I'd never run through Every woman that I loved that kept my life and what it's come to I wish I was the role model you looked up to If I told my fans the things I did they'd say, ""Fuck you"" I wish I was home more I wish my team could see their kids on their birthdays, but yo, we're on tour And I wish I'd grown more, wish I told more People that I love 'em but it's in the music that I'm known for And I wish he never got cancer And if I smoke a pack a day, well, does that make me a wanker? Oh yes, I guess it does, and we're still stressing 'cause Every day this cocaine gets the best of us Usin' my balance on razor blades Spendin' my whole time high wishing life would wait  I'm singin' this is how we're livin' down here Sittin' on the edge, lookin' out without fear Yeah, we got drama but you know we don't care I wanna see you sing it, put your hands in the air, one wish I'm singin' this is how we're livin' down here Sittin' on the edge, lookin' out without fear Yeah, we got drama but you know we don't care I wanna see you sing it, put your hands in the air, one wish  I'm using jumpers for goalposts, cigarettes for throat coat Mum sayin', ""Don't smoke,"" no, I don't listen, I got Love for a ghost note, shows on the gold coast People that I don't know share the same vision I find truth in the hard times and words that aren't mine Tryin' to find a love with a compatible star sign Sometimes I can't write, sentences can't rhyme Starin' at my notepad quick, I'm tryin' to find mine Shit quick before I hit it again Surrounded in the industry by all these ignorant men And who knew that I'd be paid just to pick up a pen Just let me hit the studio when we can rip it again I'm a competitive dick with an adrenaline kick My daddy told me, ""Work hard and you can never be shit"" I've seen all my heroes dethroned except my dad Set back here reminiscing 'bout the times we had One wish"
One Life,https://genius.com/Ed-sheeran-one-life-lyrics,"It's such a beautiful night, to make a change in our lives East Anglian sky, empty bottle of wine I got you by my side, talking about love and life Oh how lucky am I, when I look in your eyes? What a wonderful way, to spend a moment or two To be lying awake, and be here talking to you I got something to say, I know what I got to do To be making a change, now the moment of truth  Why I’m feeling so nervous? Things are going so perfect Now I know that it’s worth it To spend forever with you  So I count to three, and get down on one knee And I ask you, darling honestly I've waited all this time, just to make it right So I ask you, tonight, will you marry me? Just say yes It's one word, one love, one life  A gentle touch of the hand, fingers running through hair Lips pressed to my lips, oh I was caught unaware Oh so many times, I gazed in both of her eyes What a beautiful way to spend the rest of a life Some will reappear, burning auburn and red I'll chest the pill, bring us home to bed Last night was the night, one last moment of truth What a wonderful way, to fall in deeper in with you Why was I feeling nervous? When things were going so perfect Well, now I know that it’s worth it To spend forever with you  So I count to three, and get down on one knee And I ask you, darling honestly I've waited all this time, just to make it right So I ask you, tonight, will you marry me? Just say yes It's one word, one love, one life One life One life  Your hand in mine Some things were just meant to be Hearts intertwined Some things were just meant to be In perfect time Some things were just meant to be Oh you and I Some things were just meant to be Your hand in mine Some things were just meant to be Hearts intertwined Some things were just meant to be In perfect time Some things were just meant to be Oh you and I Some things were just meant to be Your hand in mine Some things were just meant to be Hearts intertwined Some things were just meant to be In perfect time Some things were just meant to be Oh you and I Some things were just meant to be Your hand in mine Some things were just meant to be Hearts intertwined Some things were just meant to be In perfect time Some things were just meant to be Oh you and I Some things were just meant to be"
Hands of Gold (Game of Thrones),https://genius.com/Ed-sheeran-hands-of-gold-game-of-thrones-lyrics,He rode through the streets of the city Down from his hill on high O'er the wynds and the steps and the cobble He rode to a woman's sigh For she was his secret treasure She was his shame and his bliss And a chain and a keep are nothing Compared to a woman's kiss  For hands of gold are always cold But a woman's hands are warm For hands of gold are always cold But a woman's hands are ...
Autumn Leaves,https://genius.com/Ed-sheeran-autumn-leaves-lyrics,"Another day, another life Passes by just like mine It's not complicated Another mind, another soul Another body to grow old It's not complicated  Do you ever wonder if the stars shine out for you? Float down, like autumn leaves Hush now, close your eyes before the sleep And you're miles away And yesterday you were here with me  Another tear, another cry Another place for us to die It's not complicated Another life that's gone to waste Another light lost from your face It's complicated  Is it that it's over or do birds still sing for you? Float down, like autumn leaves Hush now, close your eyes before the sleep And you're miles away And yesterday you were here with me Ooh how I miss you My symphony played the song that carried you out Ooh how I miss you I miss you and I wish you'd stay  Do you ever wonder if the stars shine out for you? Float down, like autumn leaves Hush now, close your eyes before the sleep And you're miles away And yesterday you were here with me  Do you ever wonder if the stars shine out for you? Float down, like autumn leaves Hush now, close your eyes before the sleep And you're miles away And yesterday you were here with me  Touch down Like a seven four seven We'll stay out and we'll live forever now..."
Friends,https://genius.com/Ed-sheeran-friends-lyrics,"We're not, no we're not friends, nor have we ever been We just try to keep those secrets in our lives And if they find out, will it all go wrong? And heaven knows, no one wants it to  So I could take the back road But your eyes'll lead me straight back home And if you know me like I know you You should love me, you should know  Friends just sleep in another bed And friends don't treat me like you do Well I know that there's a limit to everything But my friends won't love me like you No, my friends won't love me like you  We're not friends, we could be anything If we tried to keep those secrets safe No one will find out if it all went wrong They'll never know what we've been through  So I could take the back road But your eyes'll lead me straight back home And if you know me like I know you You should love me, you should know Friends just sleep in another bed And friends don't treat me like you do Well I know that there's a limit to everything But my friends won't love me like you No, my friends won't love me like you  But then again, if we're not friends Someone else might love you too And then again, if we're not friends There'd be nothing I could do, and that's why  Friends should sleep in other beds And friends shouldn't kiss me like you do And I know that there's a limit to everything But my friends won't love me like you No, my friends won't love me like you do Oh, my friends will never love me like you"
1000 Nights,https://genius.com/Ed-sheeran-1000-nights-lyrics,"Oh, I been on for a thousand nights New York to London, different city every day, yeah Playin' on, playin' on, puttin' up 50 thousand lights Oh, I've been gone so long, gettin' up and gettin' faded So I'm on, keepin' on, stayin' up for a thousand nights  This the type of shit we used to dream of (Yeah, yeah) Bad bitch look like Mona Lisa (Mona Lisa) Flippin' off a yacht in Ibiza (Splash, water) Clear port, hasta la vista Do it all again when we touchdown, everything bust down Teacher said I would lose, I be like, ""What now?"" I started makin' moves, they showin' me love now Lit like a light bulb 'cause, bitch, I'm the plug now And now you know we poppin', we bubble like soda poppin' I see it, I like it, I wake up, pull up, and go and cop it The millions get wired, them Benny hunnids still go in pocket I party with Ed Sheeran, my homies still hold a rocket 'Cause I'm so hood, it don't make no sense Still remember the times I couldn't pay my rent Now, I walk in a stadiums, tell 'em, ""Play my shit"" And they gon' sing like this  Oh, I been on for a thousand nights New York to London, different city every day, yeah Playin' on, playin' on, puttin' up 50 thousand lights Oh, I've been gone so long, gettin' up and gettin' faded So I'm on, keepin' on, stayin' up for a thousand nights Last night, I played a show at a stadium in Atlanta Husband and wives, daddies and daughters with the cameras I never thought it would get this big, but why does it matter? Everything is already part of a plan I remember, damn, me and my man inside of this Splitter van 200 a night, end of 2010 Stayin' up in every city's Holiday Inn If it wasn't there, then I was at the couch of a friend's Wetherspoon's was an easy option to get a cheaper lunch and £2 pint, the waitress maybe leave her number On to the next town, but now it's to the next continent (Woo) And I don't think it's gonna be stoppin' anytime soon Birds eye view, pay my dues for a two-mile queue Don't need to read reviews if you can't do the things I do Oh, let me invite you to my world  Oh, I been on for a thousand nights New York to London, different city every day, yeah Playin' on, playin' on, puttin' up 50 thousand lights Oh, I've been gone so long, gettin' up and gettin' faded (Gettin' faded) So I'm on, keepin' on, stayin' up for a thousand nights  Mmm, I'm so faded, yeah I don't even know how much I made this year I'm so used to bein' on some player shit Cheated on my girlfriend with a famous bitch Hoodie on pull up, just like the Reaper, yeah I do this on the regular, make you seem unfair St. Laurent, Gucci sweater, the red and green Moncler Me and Meek and Ed Sheeran just like the Beatles, yeah From her head to her toe, she know she be flee, oh yeah Everyday, I be seein' her and Ceiline, oh yeah She wanna come closer, but I don't see us there I'm not a regular person, I be low-key, oh yeah From New York out to London She was, she was with me all the time And I've been on the road, so long she couldn't call my line And now she got her ass and titties done for a thousand likes Oh, I been on for a thousand nights New York to London, different city every day, yeah Playin' on, playin' on, puttin' up 50 thousand lights Oh, I've been gone so long, gettin' up and gettin' faded So I'm on, keepin' on, stayin' up for a thousand nights"
Way to Break My Heart,https://genius.com/Ed-sheeran-way-to-break-my-heart-lyrics,"Star sign, Gemini Brown eyes, fair hair in the light We called time last night And I can't stop thinkin’ 'bout her  And her lips upon mine So soft, feelings I don't know the name of Under the clothes we take off Used to be two hearts in love  Oh, why, oh why am I alone? Did I, did I do something wrong? Am I the reason, or have you found someone else? So tell me, girl  How can I live without love? How can I be what you want? ’Cause when the morning comes around You're still gone and I'll say How can I see through the dark? All I can do is wonder where you are Are you happy in someone else's arms? Well, that's the way to break my Heart That's the way to break my heart That's the way to break my heart That's the way to break my heart That’s the way to break my—  First love never dies Guess I’ll see you in another life 12 years down the line There's just one thing I remember  Her lips upon mine So soft, feelings I don’t know the name of Under the clothes we take off Used to be two hearts in love  Oh, why, oh why am I alone? Did I, did I do something wrong? Am I the reason, or have you found someone else? So tell me, girl  How can I live without love? How can I be what you want? 'Cause when the morning comes around You're still gone and I'll say How can I see through the dark? All I can do is wonder where you are Are you happy in someone else’s arms? Well, that's the way to break my Heart That's the way to break my heart That's the way to break my heart That's the way to break my heart That's the way to break my—  That's the— That's the— That's the— Did I, did I? That's the— That's the— That's the way to break my—"
